,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Data Science,Troubleshooting skills,Graphics Designing,Role
8339,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,9
8340,3,3,3,3,3,3,4,3,3,3,3,3,3,6,3,9
8341,3,3,3,3,3,3,5,3,3,3,3,3,3,6,3,9
8342,3,3,3,3,3,3,1,3,3,3,3,3,3,6,3,9
8343,3,3,3,3,3,3,0,3,3,3,3,3,3,6,3,9
8344,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8345,3,3,3,3,3,3,2,3,3,3,3,3,3,6,3,9
8346,2,2,2,2,2,2,4,2,2,2,2,2,2,6,2,9
8347,2,2,2,2,2,2,5,2,2,2,2,2,2,6,2,9
8348,2,2,2,2,2,2,1,2,2,2,2,2,2,6,2,9
8349,2,2,2,2,2,2,0,2,2,2,2,2,2,6,2,9
8350,2,2,2,2,2,2,3,2,2,2,2,2,2,6,2,9
8351,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8352,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8353,4,4,4,4,4,4,4,5,4,4,4,4,4,6,4,9
8354,4,4,4,4,4,4,4,1,4,4,4,4,4,6,4,9
8355,4,4,4,4,4,4,4,0,4,4,4,4,4,6,4,9
8356,4,4,4,4,4,4,4,3,4,4,4,4,4,6,4,9
8357,4,4,4,4,4,4,4,2,4,4,4,4,4,6,4,9
8358,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,9
8359,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8360,5,5,5,5,5,5,5,1,5,5,5,5,5,6,5,9
8361,5,5,5,5,5,5,5,0,5,5,5,5,5,6,5,9
8362,5,5,5,5,5,5,5,3,5,5,5,5,5,6,5,9
8363,5,5,5,5,5,5,5,2,5,5,5,5,5,6,5,9
8364,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,9
8365,1,1,1,1,1,1,1,5,1,1,1,1,1,6,1,9
8366,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8367,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,9
8368,1,1,1,1,1,1,1,3,1,1,1,1,1,6,1,9
8369,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,9
8370,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,9
8371,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,9
8372,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9
8373,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8374,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,9
8375,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,9
8376,3,3,3,3,3,3,3,4,3,3,3,3,3,6,3,9
8377,3,3,3,3,3,3,3,5,3,3,3,3,3,6,3,9
8378,3,3,3,3,3,3,3,1,3,3,3,3,3,6,3,9
8379,3,3,3,3,3,3,3,0,3,3,3,3,3,6,3,9
8380,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8381,3,3,3,3,3,3,3,2,3,3,3,3,3,6,3,9
8382,2,2,2,2,2,2,2,4,2,2,2,2,2,6,2,9
8383,2,2,2,2,2,2,2,5,2,2,2,2,2,6,2,9
8384,2,2,2,2,2,2,2,1,2,2,2,2,2,6,2,9
8385,2,2,2,2,2,2,2,0,2,2,2,2,2,6,2,9
8386,2,2,2,2,2,2,2,3,2,2,2,2,2,6,2,9
8387,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8388,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8389,4,4,4,4,4,4,4,4,5,4,4,4,4,6,4,9
8390,4,4,4,4,4,4,4,4,1,4,4,4,4,6,4,9
8391,4,4,4,4,4,4,4,4,0,4,4,4,4,6,4,9
8392,4,4,4,4,4,4,4,4,3,4,4,4,4,6,4,9
8393,4,4,4,4,4,4,4,4,2,4,4,4,4,6,4,9
8394,5,5,5,5,5,5,5,5,4,5,5,5,5,6,5,9
8395,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8396,5,5,5,5,5,5,5,5,1,5,5,5,5,6,5,9
8397,5,5,5,5,5,5,5,5,0,5,5,5,5,6,5,9
8398,5,5,5,5,5,5,5,5,3,5,5,5,5,6,5,9
8399,5,5,5,5,5,5,5,5,2,5,5,5,5,6,5,9
8400,1,1,1,1,1,1,1,1,4,1,1,1,1,6,1,9
8401,1,1,1,1,1,1,1,1,5,1,1,1,1,6,1,9
8402,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8403,1,1,1,1,1,1,1,1,0,1,1,1,1,6,1,9
8404,1,1,1,1,1,1,1,1,3,1,1,1,1,6,1,9
8405,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,9
8406,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,9
8407,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,9
8408,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,9
8409,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8410,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,9
8411,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,9
8412,3,3,3,3,3,3,3,3,4,3,3,3,3,6,3,9
8413,3,3,3,3,3,3,3,3,5,3,3,3,3,6,3,9
8414,3,3,3,3,3,3,3,3,1,3,3,3,3,6,3,9
8415,3,3,3,3,3,3,3,3,0,3,3,3,3,6,3,9
8416,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8417,3,3,3,3,3,3,3,3,2,3,3,3,3,6,3,9
8418,2,2,2,2,2,2,2,2,4,2,2,2,2,6,2,9
8419,2,2,2,2,2,2,2,2,5,2,2,2,2,6,2,9
8420,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,9
8421,2,2,2,2,2,2,2,2,0,2,2,2,2,6,2,9
8422,2,2,2,2,2,2,2,2,3,2,2,2,2,6,2,9
8423,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8424,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8425,4,4,4,4,4,4,4,4,4,5,4,4,4,6,4,9
8426,4,4,4,4,4,4,4,4,4,1,4,4,4,6,4,9
8427,4,4,4,4,4,4,4,4,4,0,4,4,4,6,4,9
8428,4,4,4,4,4,4,4,4,4,3,4,4,4,6,4,9
8429,4,4,4,4,4,4,4,4,4,2,4,4,4,6,4,9
8430,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,9
8431,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8432,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,9
8433,5,5,5,5,5,5,5,5,5,0,5,5,5,6,5,9
8434,5,5,5,5,5,5,5,5,5,3,5,5,5,6,5,9
8435,5,5,5,5,5,5,5,5,5,2,5,5,5,6,5,9
8436,1,1,1,1,1,1,1,1,1,4,1,1,1,6,1,9
8437,1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,9
8438,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8439,1,1,1,1,1,1,1,1,1,0,1,1,1,6,1,9
8440,1,1,1,1,1,1,1,1,1,3,1,1,1,6,1,9
8441,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,9
8442,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,9
8443,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,9
8444,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,9
8445,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8446,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,9
8447,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,9
8448,3,3,3,3,3,3,3,3,3,4,3,3,3,6,3,9
8449,3,3,3,3,3,3,3,3,3,5,3,3,3,6,3,9
8450,3,3,3,3,3,3,3,3,3,1,3,3,3,6,3,9
8451,3,3,3,3,3,3,3,3,3,0,3,3,3,6,3,9
8452,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8453,3,3,3,3,3,3,3,3,3,2,3,3,3,6,3,9
8454,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,9
8455,2,2,2,2,2,2,2,2,2,5,2,2,2,6,2,9
8456,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,9
8457,2,2,2,2,2,2,2,2,2,0,2,2,2,6,2,9
8458,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,9
8459,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8460,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8461,4,4,4,4,4,4,4,4,4,4,5,4,4,6,4,9
8462,4,4,4,4,4,4,4,4,4,4,1,4,4,6,4,9
8463,4,4,4,4,4,4,4,4,4,4,0,4,4,6,4,9
8464,4,4,4,4,4,4,4,4,4,4,3,4,4,6,4,9
8465,4,4,4,4,4,4,4,4,4,4,2,4,4,6,4,9
8466,5,5,5,5,5,5,5,5,5,5,4,5,5,6,5,9
8467,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8468,5,5,5,5,5,5,5,5,5,5,1,5,5,6,5,9
8469,5,5,5,5,5,5,5,5,5,5,0,5,5,6,5,9
8470,5,5,5,5,5,5,5,5,5,5,3,5,5,6,5,9
8471,5,5,5,5,5,5,5,5,5,5,2,5,5,6,5,9
8472,1,1,1,1,1,1,1,1,1,1,4,1,1,6,1,9
8473,1,1,1,1,1,1,1,1,1,1,5,1,1,6,1,9
8474,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8475,1,1,1,1,1,1,1,1,1,1,0,1,1,6,1,9
8476,1,1,1,1,1,1,1,1,1,1,3,1,1,6,1,9
8477,1,1,1,1,1,1,1,1,1,1,2,1,1,6,1,9
8478,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,9
8479,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,9
8480,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,9
8481,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8482,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9
8483,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,9
8484,3,3,3,3,3,3,3,3,3,3,4,3,3,6,3,9
8485,3,3,3,3,3,3,3,3,3,3,5,3,3,6,3,9
8486,3,3,3,3,3,3,3,3,3,3,1,3,3,6,3,9
8487,3,3,3,3,3,3,3,3,3,3,0,3,3,6,3,9
8488,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8489,3,3,3,3,3,3,3,3,3,3,2,3,3,6,3,9
8490,2,2,2,2,2,2,2,2,2,2,4,2,2,6,2,9
8491,2,2,2,2,2,2,2,2,2,2,5,2,2,6,2,9
8492,2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,9
8493,2,2,2,2,2,2,2,2,2,2,0,2,2,6,2,9
8494,2,2,2,2,2,2,2,2,2,2,3,2,2,6,2,9
8495,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8496,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8497,4,4,4,4,4,4,4,4,4,4,4,5,4,6,4,9
8498,4,4,4,4,4,4,4,4,4,4,4,1,4,6,4,9
8499,4,4,4,4,4,4,4,4,4,4,4,0,4,6,4,9
8500,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4,9
8501,4,4,4,4,4,4,4,4,4,4,4,2,4,6,4,9
8502,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5,9
8503,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8504,5,5,5,5,5,5,5,5,5,5,5,1,5,6,5,9
8505,5,5,5,5,5,5,5,5,5,5,5,0,5,6,5,9
8506,5,5,5,5,5,5,5,5,5,5,5,3,5,6,5,9
8507,5,5,5,5,5,5,5,5,5,5,5,2,5,6,5,9
8508,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,9
8509,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,9
8510,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8511,1,1,1,1,1,1,1,1,1,1,1,0,1,6,1,9
8512,1,1,1,1,1,1,1,1,1,1,1,3,1,6,1,9
8513,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,9
8514,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,9
8515,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,9
8516,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,9
8517,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8518,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9
8519,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,9
8520,3,3,3,3,3,3,3,3,3,3,3,4,3,6,3,9
8521,3,3,3,3,3,3,3,3,3,3,3,5,3,6,3,9
8522,3,3,3,3,3,3,3,3,3,3,3,1,3,6,3,9
8523,3,3,3,3,3,3,3,3,3,3,3,0,3,6,3,9
8524,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8525,3,3,3,3,3,3,3,3,3,3,3,2,3,6,3,9
8526,2,2,2,2,2,2,2,2,2,2,2,4,2,6,2,9
8527,2,2,2,2,2,2,2,2,2,2,2,5,2,6,2,9
8528,2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,9
8529,2,2,2,2,2,2,2,2,2,2,2,0,2,6,2,9
8530,2,2,2,2,2,2,2,2,2,2,2,3,2,6,2,9
8531,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8532,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8533,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8534,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8535,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8536,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8537,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8538,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8539,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8540,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8541,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8542,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8543,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8544,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8545,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8546,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8547,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8548,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8549,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8550,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8551,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8552,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8553,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8554,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8555,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8556,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8557,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8558,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8559,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8560,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8561,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8562,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8563,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8564,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8565,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8566,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8567,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8568,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8569,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8570,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8571,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8572,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8573,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8574,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8575,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8576,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8577,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8578,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8579,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8580,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8581,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8582,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8583,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8584,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8585,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8586,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8587,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8588,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8589,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8590,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8591,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8592,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8593,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8594,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8595,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8596,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8597,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8598,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8599,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8600,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8601,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8602,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8603,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,9
8604,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,9
8605,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,9
8606,4,4,4,4,4,4,4,4,4,4,4,4,1,6,1,9
8607,4,4,4,4,4,4,4,4,4,4,4,4,0,6,0,9
8608,4,4,4,4,4,4,4,4,4,4,4,4,3,6,3,9
8609,4,4,4,4,4,4,4,4,4,4,4,4,2,6,2,9
8610,5,5,5,5,5,5,5,5,5,5,5,5,4,6,4,9
8611,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,9
8612,5,5,5,5,5,5,5,5,5,5,5,5,1,6,1,9
8613,5,5,5,5,5,5,5,5,5,5,5,5,0,6,0,9
8614,5,5,5,5,5,5,5,5,5,5,5,5,3,6,3,9
8615,5,5,5,5,5,5,5,5,5,5,5,5,2,6,2,9
8616,1,1,1,1,1,1,1,1,1,1,1,1,4,6,4,9
8617,1,1,1,1,1,1,1,1,1,1,1,1,5,6,5,9
8618,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
8619,1,1,1,1,1,1,1,1,1,1,1,1,0,6,0,9
8620,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,9
8621,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,9
8622,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,9
8623,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,9
8624,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,9
8625,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
8626,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9
8627,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,9
8628,3,3,3,3,3,3,3,3,3,3,3,3,4,6,4,9
8629,3,3,3,3,3,3,3,3,3,3,3,3,5,6,5,9
8630,3,3,3,3,3,3,3,3,3,3,3,3,1,6,1,9
8631,3,3,3,3,3,3,3,3,3,3,3,3,0,6,0,9
8632,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,9
8633,3,3,3,3,3,3,3,3,3,3,3,3,2,6,2,9
8634,2,2,2,2,2,2,2,2,2,2,2,2,4,6,4,9
8635,2,2,2,2,2,2,2,2,2,2,2,2,5,6,5,9
8636,2,2,2,2,2,2,2,2,2,2,2,2,1,6,1,9
8637,2,2,2,2,2,2,2,2,2,2,2,2,0,6,0,9
8638,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,9
8639,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,9
8640,2,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7
8641,2,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7
8642,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7
8643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
8644,2,3,3,3,3,3,3,3,3,3,3,3,3,3,6,7
8645,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8646,2,4,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8647,2,5,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8648,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8649,2,0,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8650,2,3,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8651,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8652,2,2,4,2,2,2,2,2,2,2,2,2,2,2,6,7
8653,2,2,5,2,2,2,2,2,2,2,2,2,2,2,6,7
8654,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7
8655,2,2,0,2,2,2,2,2,2,2,2,2,2,2,6,7
8656,2,2,3,2,2,2,2,2,2,2,2,2,2,2,6,7
8657,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8658,2,2,2,4,2,2,2,2,2,2,2,2,2,2,6,7
8659,2,2,2,5,2,2,2,2,2,2,2,2,2,2,6,7
8660,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,7
8661,2,2,2,0,2,2,2,2,2,2,2,2,2,2,6,7
8662,2,2,2,3,2,2,2,2,2,2,2,2,2,2,6,7
8663,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8664,2,2,2,2,4,2,2,2,2,2,2,2,2,2,6,7
8665,2,2,2,2,5,2,2,2,2,2,2,2,2,2,6,7
8666,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,7
8667,2,2,2,2,0,2,2,2,2,2,2,2,2,2,6,7
8668,2,2,2,2,3,2,2,2,2,2,2,2,2,2,6,7
8669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8670,2,2,2,2,2,4,2,2,2,2,2,2,2,2,6,7
8671,2,2,2,2,2,5,2,2,2,2,2,2,2,2,6,7
8672,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,7
8673,2,2,2,2,2,0,2,2,2,2,2,2,2,2,6,7
8674,2,2,2,2,2,3,2,2,2,2,2,2,2,2,6,7
8675,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8676,2,2,2,2,2,2,4,2,2,2,2,2,2,2,6,7
8677,2,2,2,2,2,2,5,2,2,2,2,2,2,2,6,7
8678,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,7
8679,2,2,2,2,2,2,0,2,2,2,2,2,2,2,6,7
8680,2,2,2,2,2,2,3,2,2,2,2,2,2,2,6,7
8681,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8682,2,2,2,2,2,2,2,4,2,2,2,2,2,2,6,7
8683,2,2,2,2,2,2,2,5,2,2,2,2,2,2,6,7
8684,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,7
8685,2,2,2,2,2,2,2,0,2,2,2,2,2,2,6,7
8686,2,2,2,2,2,2,2,3,2,2,2,2,2,2,6,7
8687,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8688,2,2,2,2,2,2,2,2,4,2,2,2,2,2,6,7
8689,2,2,2,2,2,2,2,2,5,2,2,2,2,2,6,7
8690,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,7
8691,2,2,2,2,2,2,2,2,0,2,2,2,2,2,6,7
8692,2,2,2,2,2,2,2,2,3,2,2,2,2,2,6,7
8693,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8694,2,2,2,2,2,2,2,2,2,4,2,2,2,2,6,7
8695,2,2,2,2,2,2,2,2,2,5,2,2,2,2,6,7
8696,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,7
8697,2,2,2,2,2,2,2,2,2,0,2,2,2,2,6,7
8698,2,2,2,2,2,2,2,2,2,3,2,2,2,2,6,7
8699,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8700,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,7
8701,2,2,2,2,2,2,2,2,2,2,5,2,2,2,6,7
8702,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,7
8703,2,2,2,2,2,2,2,2,2,2,0,2,2,2,6,7
8704,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,7
8705,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8706,2,2,2,2,2,2,2,2,2,2,2,4,2,2,6,7
8707,2,2,2,2,2,2,2,2,2,2,2,5,2,2,6,7
8708,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,7
8709,2,2,2,2,2,2,2,2,2,2,2,0,2,2,6,7
8710,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6,7
8711,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8712,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8713,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8714,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8715,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8716,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8717,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8718,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8719,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8720,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8721,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8722,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8723,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
8724,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,7
8725,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,7
8726,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,7
8727,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6,7
8728,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,7
8729,3,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7
8730,3,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7
8731,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7
8732,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
8733,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,7
8734,3,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7
